id,name,location,length,gain,highpoint,rating,features,description
135,Upper South Fork Skokomish River,Olympic Peninsula -- Olympia,"16.4 miles, roundtrip",2950,4103.0,3.50,Wildflowers/Meadows,Try this for a tough dayhike or the start of an epic backpack in the Olympics!
135,Upper South Fork Skokomish River,Olympic Peninsula -- Olympia,"16.4 miles, roundtrip",2950,4103.0,3.50,Old growth,Try this for a tough dayhike or the start of an epic backpack in the Olympics!
135,Upper South Fork Skokomish River,Olympic Peninsula -- Olympia,"16.4 miles, roundtrip",2950,4103.0,3.50,Rivers,Try this for a tough dayhike or the start of an epic backpack in the Olympics!
136,Brightwater Center,Puget Sound and Islands -- Seattle-Tacoma Area,3.0 miles of trails,120,290.0,3.50,Dogs allowed on leash,"Don’t let the thought of the Brightwater Treatment Plant prevent you from hiking through the Brightwater Center’s 70-acre suburban wetland and woodland preserve that serves as a refuge for local wildlife and plant species. The trails at Brightwater are ideal for families, birdwatchers, pets, and children."
136,Brightwater Center,Puget Sound and Islands -- Seattle-Tacoma Area,3.0 miles of trails,120,290.0,3.50,Wildlife,"Don’t let the thought of the Brightwater Treatment Plant prevent you from hiking through the Brightwater Center’s 70-acre suburban wetland and woodland preserve that serves as a refuge for local wildlife and plant species. The trails at Brightwater are ideal for families, birdwatchers, pets, and children."
136,Brightwater Center,Puget Sound and Islands -- Seattle-Tacoma Area,3.0 miles of trails,120,290.0,3.50,Good for kids,"Don’t let the thought of the Brightwater Treatment Plant prevent you from hiking through the Brightwater Center’s 70-acre suburban wetland and woodland preserve that serves as a refuge for local wildlife and plant species. The trails at Brightwater are ideal for families, birdwatchers, pets, and children."
136,Brightwater Center,Puget Sound and Islands -- Seattle-Tacoma Area,3.0 miles of trails,120,290.0,3.50,Lakes,"Don’t let the thought of the Brightwater Treatment Plant prevent you from hiking through the Brightwater Center’s 70-acre suburban wetland and woodland preserve that serves as a refuge for local wildlife and plant species. The trails at Brightwater are ideal for families, birdwatchers, pets, and children."
136,Brightwater Center,Puget Sound and Islands -- Seattle-Tacoma Area,3.0 miles of trails,120,290.0,3.50,Fall foliage,"Don’t let the thought of the Brightwater Treatment Plant prevent you from hiking through the Brightwater Center’s 70-acre suburban wetland and woodland preserve that serves as a refuge for local wildlife and plant species. The trails at Brightwater are ideal for families, birdwatchers, pets, and children."
138,Chief Sealth Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"4.3 miles, one-way",800,330.0,3.00,Mountain views,This urban gem features four and a half miles of paved trail connecting Jefferson Park with the Kubota Gardens end with expansive views all along the way.
138,Chief Sealth Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"4.3 miles, one-way",800,330.0,3.00,Dogs allowed on leash,This urban gem features four and a half miles of paved trail connecting Jefferson Park with the Kubota Gardens end with expansive views all along the way.
138,Chief Sealth Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"4.3 miles, one-way",800,330.0,3.00,Good for kids,This urban gem features four and a half miles of paved trail connecting Jefferson Park with the Kubota Gardens end with expansive views all along the way.
139,Pleasant Valley Snowshoe,Central Washington -- Yakima,"9.0 miles, roundtrip",160,3250.0,0.00,Wildlife,Walk as far as you like up-valley on this moderate snowshoe. Enterprising hikers may consider making this a thru-hike.
139,Pleasant Valley Snowshoe,Central Washington -- Yakima,"9.0 miles, roundtrip",160,3250.0,0.00,Dogs allowed on leash,Walk as far as you like up-valley on this moderate snowshoe. Enterprising hikers may consider making this a thru-hike.
139,Pleasant Valley Snowshoe,Central Washington -- Yakima,"9.0 miles, roundtrip",160,3250.0,0.00,Rivers,Walk as far as you like up-valley on this moderate snowshoe. Enterprising hikers may consider making this a thru-hike.
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Wildflowers/Meadows,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Mountain views,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Wildlife,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Summits,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Dogs allowed on leash,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
140,Kelly Butte,Mount Rainier Area -- Chinook Pass - Hwy 410,"3.4 miles, roundtrip",1100,5409.0,4.00,Fall foliage,"This is a nice, short hike to a recently repaired fire lookout. Guidebooks do not include recent upgrades to the trail and road to the trailhead. The trail is no longer only accessible via a scramble, but trail that switchbacks through wildflowers and interesting rock walls which was constructed in 2007. The lookout itself has been repaired, making it a nice lunch stop."
141,Granite Mountain,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",3800,5629.0,4.47,Wildflowers/Meadows,"The astounding views from the summit of the Granite Mountain trail come at a price. A nearly-1000-feet-of-elevation-gain-per-mile price. But views of pointed Kaleetan Peak, deep blue Crystal Lake, the climber-dotted Tooth, and Mount Rainier dominating the skyline to the south make it all worth it."
141,Granite Mountain,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",3800,5629.0,4.47,Mountain views,"The astounding views from the summit of the Granite Mountain trail come at a price. A nearly-1000-feet-of-elevation-gain-per-mile price. But views of pointed Kaleetan Peak, deep blue Crystal Lake, the climber-dotted Tooth, and Mount Rainier dominating the skyline to the south make it all worth it."
141,Granite Mountain,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",3800,5629.0,4.47,Dogs allowed on leash,"The astounding views from the summit of the Granite Mountain trail come at a price. A nearly-1000-feet-of-elevation-gain-per-mile price. But views of pointed Kaleetan Peak, deep blue Crystal Lake, the climber-dotted Tooth, and Mount Rainier dominating the skyline to the south make it all worth it."
141,Granite Mountain,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",3800,5629.0,4.47,Summits,"The astounding views from the summit of the Granite Mountain trail come at a price. A nearly-1000-feet-of-elevation-gain-per-mile price. But views of pointed Kaleetan Peak, deep blue Crystal Lake, the climber-dotted Tooth, and Mount Rainier dominating the skyline to the south make it all worth it."
141,Granite Mountain,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",3800,5629.0,4.47,Fall foliage,"The astounding views from the summit of the Granite Mountain trail come at a price. A nearly-1000-feet-of-elevation-gain-per-mile price. But views of pointed Kaleetan Peak, deep blue Crystal Lake, the climber-dotted Tooth, and Mount Rainier dominating the skyline to the south make it all worth it."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Mountain views,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Dogs allowed on leash,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Waterfalls,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Old growth,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Good for kids,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Lakes,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
142,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.10,Rivers,"An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range."
